Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H24S1V001,H24S1V002,H24S1V003,H24S1V004,H24S1V005,H24S1V006,H24S1V007,H24S1V008,H24S1V009,H24S1V010,H24S1V011,H24S1V012,H24S1V013,H24S1V014,H24S1V015,H24S1V016,H24S1V017,H24S1V018,H24S1V019,H24S1V020,H24S1V021,H24S1V022,H24S1V023,H24S1V024,H24S1V025,H24S1V026,H24S1V027,H24S1V028,H24S1V029,H24S1V030,H24S1V031,H24S1V032,H24S1V033,H24S1V034,H24S1V035,H24S1V036,H24S1V037,H24S1V038,H24S1V039,H24S1V040,H24S1V041,H24S1V042,H24S1V043,H24S2V001,H24S2V002,H24S2V003,H24S2V004,H24S2V005,H24S2V006,H24S2V007,H24S2V008,H24S2V009,H24S2V010,H24S2V011,H24S2V012,H24S2V013,H24S2V014,H24S2V015,H24S2V016,H24S2V017,H24S2V018,H24S2V019,H24S2V020,H24S2V021,H24S2V022,H24S2V023,H24S2V024,H24S2V025,H24S2V026,H24S2V027,H24S2V028,H24S2V029,H24S2V030,H24S2V031,H24S2V032,H24S2V033,H24S2V034,H24S2V035,H24S2V036,H24S2V037,H24S3V001,H24S3V002,H24S3V003,H24S3V004,H24S3V005,H24S3V006,H24S3V007,H24S3V008,H24S3V009,H24S3V010,H24S3V011,H24S3V012,H24S3V013,H24S3V014,H24S3V015,H24S3V016,H24S3V017,H24S3V018,H24S3V019,H24S3V020,H24S3V021,H24S3V022,H24S3V023,H24S3V024,H24S3V025,H24S3V026,H24S3V027,H24S3V028,H24S3V029,H24S3V030,H24S3V031,H24S3V032,H24S3V033,H24S3V034,H24S3V035,H24S3V036,H24S3V037,H24S3V038,H24S3V039,H24S3V040,H24S3V041,H24S3V042,H24S3V043,H24S3V044,H24S3V045,H24S3V046,H24S3V047,H24S3V048,H24S3V049,H24S3V050,H24S3V051,H24S3V052,H24S3V053,H24S3V054,H24S3V055,H24S4V001,H24S4V002,H24S4V003,H24S4V004,H24S4V005,H24S4V006,H24S4V007,H24S4V008,H24S4V009,H24S4V010,H24S4V011,H24S4V012,H24S4V013,H24S4V014,H24S4V015,H24S4V016,H24S4V017,H24S4V018,H24S4V019,H24S4V020,H24S4V021,H24S4V022,H24S4V023,H24S4V024,H24S4V025,H24S4V026,H24S4V027,H24S4V028,H24S4V029,H24S4V030,H24S4V031,H24S4V032,H24S4V033,H24S4V034,H24S4V035,H24S4V036,H24S4V037,H24S4V038,H24S4V039,H24S4V040,H24S4V041,H24S4V042,H24S4V043,H24S4V044,H24S4V045,H24S4V046,H24S4V047,H24S4V048,H24S4V049,H24S4V050,H24S4V051,H24S4V052,H24S4V053,H24S4V054,H24S4V055,H24S4V056,H24S4V057,H24S4V058,H24S4V059,H24S4V060,H24S4V061,H24S4V062,H24S4V063,H24S4V064,H24S4V065,H24S4V066,H24S4V067,H24S4V068,H24S4V069,H24S4V070,H24S4V071,H24S4V072,H24S4V073,H24S4V074,H24S4V075,H24S4V076,H24S4V077,H24S4V078,H24S4V079,H24S4V080,H24S4V081,H24S4V082,H24S4V083,H24S4V084,H24S5V001,H24S5V002,H24S5V003,H24S5V004,H24S5V005,H24S5V006,H24S5V007,H24S5V008,H24S5V009,H24S5V010,H24S5V011,H24S5V012,H24S5V013,H24S5V014,H24S5V015,H24S5V016,H24S5V017,H24S5V018,H24S5V019,H24S5V020,H24S5V021,H24S5V022,H24S5V023,H24S5V024
845,YORK EAST,Ontario,1933 - 1987,24,1958.03.31,1852,84b55602-3be7-4f1f-bb26-c4fdcb3bdd11,"MCGREGOR, R.H.",22900,0.6148,Progressive Conservative Party,"Contractor, gardener",,0,9,,,,,,,,,,,,,9,2,2,1,9,9,2,1,1,2,2,2,1,2,2,9,2,9,1,1,2,2,2,1,2,2,1,9,2,9,2,1,2,2,9,1,1,1,1,2,2,9,9,9,2,1,2,2,9,9,2,2,2,2,1,1,1,9,2,2,9,2,2,1,2,2,2,1,2,2,9,2,1,1,2,1,1,2,1,1,1,2,9,1,2,2,2,9,9,9,2,2,9,2,2,2,9,2,2,9,2,1,2,1,9,9,1,9,9,2,9,9,2,2,9,9,9,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,9,1,1,2,1,9,9,9,9,9,1,9,9,9,9,2,1,9,2,1,9,9,9,9,9,9,9,9,2,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,9,1,9,2,2,2,2,2,1,2,2,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9
554,PONTIAC--TEMISCAMINGUE,Quebec,1947 - 1966,24,1958.03.31,1856,84ed4838-0481-4feb-903d-e74c47997afa,"MARTINEAU, Paul",8842,0.5119,Progressive Conservative Party,"Crown attorney, lawyer",,1,1,,,1,,,,,,,,,,9,2,9,9,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,9,2,2,9,9,9,9,9,9,9,2,2,9,2,2,1,1,9,9,9,2,2,9,9,2,2,9,2,2,9,2,2,2,2,2,9,1,1,1,9,2,2,2,2,1,2,2,2,1,9,2,2,2,1,1,2,1,1,2,9,1,1,9,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,9,9,2,2,1,2,1,9,1,9,2,2,2,2,9,2,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,9,2,2,9,2,9,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,9,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
614,RIMOUSKI,Quebec,1867 - 1980,24,1958.03.31,1867,862bf775-11d0-4811-aded-89713debed7c,"MORISSETTE, Emilien",16426,0.5771,Progressive Conservative Party,Economist,,1,1,,,,,,,,,,,,,2,2,2,1,2,1,2,1,1,2,2,2,9,2,2,9,2,9,1,1,2,2,2,1,2,2,9,1,2,2,2,9,2,2,1,1,1,1,1,2,2,1,1,2,2,9,2,2,1,2,2,2,2,2,9,1,1,1,2,2,2,9,2,1,2,9,2,1,2,9,2,2,1,1,2,1,9,2,9,9,9,2,2,1,2,2,2,9,9,9,2,2,1,2,2,2,9,2,2,2,2,1,9,9,2,2,1,2,1,2,1,9,2,2,9,9,9,9,9,9,9,2,1,2,1,1,9,9,9,9,9,1,2,2,1,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,1,2,1,1,2,1,2,2,9,9,1,2,9,2,2,2,2,2,1,9,9,2,1,9,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,2,1,2,9,9,1,2,2,2,9,2,1,2,1,1,1,9,2,1,1,9,2,1,2,1,1,2,2,2,2,2,1,2,2,2,9,2,9,9,1,9,9,9,9,2,1,9,9,9
587,QUEEN'S,Prince Edward Island,1903 - 1966,24,1958.03.31,1900,8874ad6a-cef4-4764-be03-7a8555017c67,"MACQUARRIE, Heath Nelson",13480,0.3151,Progressive Conservative Party,"Author, political scientist, professor, radio-commentator, teacher",,0,2,,,,,,,,,,,,,2,2,2,1,2,1,2,1,1,2,2,2,9,2,2,9,9,2,1,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,9,2,9,9,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,9,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,9,9,1,2,2,1,2,2,2,9,9,9,2,2,9,2,2,2,1,2,2,9,2,1,2,1,2,2,1,2,1,9,1,2,2,2,2,2,1,9,1,9,9,2,1,9,9,1,1,2,2,2,1,9,9,9,9,2,1,2,1,1,1,2,1,2,1,9,9,1,1,2,1,2,2,9,1,1,2,1,1,2,9,2,2,2,2,9,2,2,2,2,2,2,2,1,9,9,9,9,1,2,2,2,2,2,2,2,2,9,9,9,9,9,9,1,2,1,2,1,9,1,2,2,2,2,2,1,2,1,1,1,9,9,9,1,2,9,9,9,9,1,9,2,2,2,2,1,9,9,9,9,2,9,9,1,2,2,1,9,9,9,9,9,9
537,PEACE RIVER,Alberta,1924 - ,24,1958.03.31,1904,88de9baa-8839-401f-9aa2-55522b62d47f,"BALDWIN, Gerald W.",13328,0.5881,Progressive Conservative Party,"Barrister, lawyer",,0,1,,,1,,,,,,New Zealand,,,,2,2,2,1,2,1,2,1,1,2,2,9,1,2,2,2,2,2,1,9,2,2,2,1,2,2,1,9,9,9,9,9,9,9,9,9,9,9,1,2,2,9,9,2,2,1,2,2,9,2,2,2,2,2,1,1,1,9,2,2,2,2,2,1,2,9,2,1,2,9,9,9,9,9,9,9,1,2,9,1,1,2,2,1,9,2,2,2,2,1,2,2,1,2,2,9,1,2,2,2,2,1,9,9,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,9,1,1,2,1,2,1,2,1,9,1,2,1,2,2,2,1,9,9,9,1,2,1,9,9,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,9,9,9,9,9,9,9,2,2,9,1,1,1,2,1,9,1,2,1,2,2,2,2,2,1,2,1,1,1,9,9,1,1,2,2,1,2,1,1,9,9,2,9,9,9,9,2,2,1,9,2,1,1,2,2,1,1,2,1,9,9,9
587,QUEEN'S,Prince Edward Island,1903 - 1966,24,1958.03.31,1919,89ac7ae7-ddc1-4da4-b856-57690240d2c4,"MACLEAN, John Angus",13969,0.3266,Progressive Conservative Party,"Airplane pilot, farmer, flying instructor, test pilot",,0,4,,1,,,,,,,,,,,2,2,2,1,2,9,9,1,1,2,2,2,1,2,2,2,2,2,9,1,2,2,2,1,9,9,1,9,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,9,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,9,1,2,2,9,2,1,2,1,2,2,2,2,2,1,9,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,9,9,9,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,9,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,9,9,1,9,9,1,2,1,2,9,2,1,2,2,2,2,2,1,2,1,1,1,1,2,9,9,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,9,1
483,NIAGARA FALLS,Ontario,1952 - ,24,1958.03.31-1960.05.05,1929,8ac4c164-01f4-4380-bbb3-d9b90f182f86,"HOUCK, William L.",14025,0.4577,Liberal Party of Canada,"Coal dealer, fuel dealer, merchant",,0,3,,,,,,,,,United States,Died in office: 1960.05.05,,,9,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,9,2,1,1,1,2,2,1,1,1,1,9,1,1,9,1,1,2,9,1,2,2,1,9,9,9,1,1,9,1,1,2,9,1,2,1,1,1,9,9,2,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,1,2,1,1,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
169,DAUPHIN,Manitoba,1903 - 1983,24,1958.03.31,1949,8c3888bd-920a-4127-b4c9-61640e54b89b,"FORBES, R. Elmer",8674,0.4644,Progressive Conservative Party,"Farmer, registered seed grower",,0,1,,,,,,,,,,,,,9,2,2,1,9,9,9,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,9,9,1,2,2,2,2,2,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,9,9,9,2,1,2,2,2,2,1,9,9,2,2,1,2,1,2,1,2,2,2,9,9,1,2,1,2,1,9,1,2,1,9,9,9,9,9,9,9,9,9,9,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,9,2,2,1,1,2,1,1,2,1,2,2,2,2,9,2,2,2,2,2,2,9,9,2,2,2,1,1,2,2,9,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,9,9,2,1,1,1,9,9,1,1,2,2,1,2,1,1,2,2,2,2,2,1,9,9,9,1,2,2,1,1,9,9,1,1,2,1,1,1,1
625,ROYAL,New Brunswick,1914 - 1966,24,1958.03.31-1960.09.11,1953,8c51ae75-79fc-49b3-8235-510e727a7dad,"BROOKS, Alfred J.",10483,0.5985,Progressive Conservative Party,"Barrister, teacher",,0,7,,1,,,,,,,,Resignation. Called to the Senate: 1960.09.11,,,2,9,9,9,2,9,9,1,1,9,9,2,1,9,9,2,2,2,1,1,2,9,2,1,9,9,1,9,2,2,2,9,9,9,9,9,1,1,1,2,9,1,9,9,2,1,2,2,1,2,2,9,2,2,1,1,1,9,9,2,2,9,9,1,9,2,2,9,2,2,9,2,1,1,9,1,1,2,1,1,1,2,2,9,2,2,2,9,9,9,2,2,9,2,2,9,9,2,2,2,2,1,9,1,2,2,1,2,1,9,1,2,9,9,9,9,9,9,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
859,YUKON,Yukon,1952 - ,24,1958.03.31,1956,8c857bdf-3db5-43c3-8ee0-d33d66a80817,"NIELSEN, Erik",2947,0.5448,Progressive Conservative Party,"Barrister, lawyer",,0,2,,,,,,,,,,,,,9,2,2,1,2,9,2,1,1,2,2,2,1,2,2,2,2,2,9,1,2,2,2,1,2,2,1,9,2,2,2,1,2,2,1,1,9,9,9,9,9,9,9,2,2,9,2,2,1,2,2,2,2,2,1,9,1,1,2,2,2,9,9,1,2,2,2,1,2,2,2,2,1,1,2,1,1,9,1,9,9,9,9,9,2,2,9,9,9,9,2,2,1,2,2,2,1,2,2,9,2,1,2,9,2,2,1,2,1,2,9,9,9,9,9,9,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,1,2,1,2,1,9,9,9,9,2,9,9,9,1,2,1,9,2,1,2,2,9,9,9,9,9,2,2,2,2,2,9,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,1,9,9,9,2,2,9,9,9,9,2,2,2,1,2,9,9,1,9,9,9,9,9,9,9,9,9
851,YORK--SCARBOROUGH,Ontario,1952 - 1987,24,1958.03.31,1970,8d562f1e-1f7b-49f6-a59f-7a25cafb462c,"MCGEE, Frank",57396,0.6508,Progressive Conservative Party,Businessman,,0,2,,,,,,,,,,,,,2,2,2,1,2,1,2,1,1,9,2,2,1,2,2,2,2,9,1,1,2,2,2,1,2,2,9,9,2,2,2,9,2,9,9,9,1,1,9,2,9,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,9,9,9,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,9,2,1,2,2,2,9,9,9,2,2,1,2,2,2,1,2,2,9,2,1,2,1,2,2,1,2,9,9,1,9,9,2,2,2,1,2,1,9,9,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,9,1,1,2,1,2,1,2,9,1,1,2,9,2,9,9,1,9,2,1,9,2,1,2,2,9,9,9,9,2,2,2,2,2,2,1,9,9,2,1,1,2,2,2,9,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,9,1,2,2,9,2,2,9,2,1,1,1,1,9,9,9,2,2,1,2,1,1,2,2,2,9,9,9,9,2,2,1,9,2,9,9,9,2,1,9,2,9,9,9,9
785,VICTORIA--CARLETON,New Brunswick,1914 - 1966,24,1958.03.31,1972,8db7e861-18f0-4588-865a-0bb29f90f20b,"MONTGOMERY, Gage W.",10692,0.5998,Progressive Conservative Party,"Barrister, lawyer",,0,4,,,,,,,,,,,,,9,2,2,1,2,1,2,1,1,9,9,2,1,9,9,9,2,2,1,1,2,2,2,1,2,2,1,9,9,9,9,1,2,2,1,1,9,9,9,9,9,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,9,2,2,2,2,2,1,2,2,9,1,2,2,2,2,1,9,9,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,9,1,2,2,2,2,1,9,9,2,2,1,2,1,2,1,2,2,2,2,2,9,9,9,2,1,2,1,9,9,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,9,1,2,1,2,9,9,1,2,2,2,2,2,9,2,1,9,9,1,2,9,9,9,9,9,9,9,9,2,2,2,2,2,1,9,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,1
132,CHAPLEAU,Quebec,1933 - 1966,24,1958.03.31,1973,8dba6404-1433-4f90-81d1-a82bd45245e5,"MARTEL, Jean-Jacques",14705,0.5951,Progressive Conservative Party,Insurance broker,,1,1,,,,,,,,,,,,,2,2,2,1,9,1,2,1,1,2,2,2,1,2,2,2,9,2,1,1,2,2,9,9,9,9,9,1,2,2,2,9,9,9,9,9,1,1,1,2,2,1,9,2,2,1,9,9,1,2,2,2,2,2,9,1,9,1,9,9,2,2,2,1,9,2,2,1,2,2,9,9,9,1,2,1,1,9,9,1,1,2,2,1,2,2,2,9,2,1,2,2,1,2,2,2,1,2,2,2,2,1,9,9,2,2,1,9,9,9,9,9,9,2,9,9,9,2,9,2,1,2,1,2,1,9,9,9,9,9,9,1,2,2,1,2,1,2,1,9,9,9,9,9,9,9,9,1,1,2,1,2,2,2,1,9,2,1,1,2,1,2,2,9,9,9,9,9,2,9,2,2,2,1,9,9,9,9,1,2,2,2,2,2,2,2,2,2,2,2,1,9,1,1,2,1,2,9,9,9,2,2,2,2,2,1,9,1,1,1,1,2,9,9,9,9,9,9,9,1,2,9,9,9,9,9,2,9,9,9,2,2,9,9,9,2,9,9,2,1,9,9,9
793,WELLAND,Ontario,1867 - 1987,24,1958.03.31,1975,8dc7a640-3206-4b33-bea9-b6eff4c6d59a,"MCMILLAN, William H.",15365,0.4272,Liberal Party of Canada,Physician,,0,4,,,,,,,,,,,,,9,1,1,1,1,2,1,2,1,1,1,1,2,1,1,9,9,9,2,9,1,1,2,2,1,1,1,9,1,1,9,9,9,9,9,2,1,2,2,1,9,9,9,1,1,1,1,1,9,9,1,2,1,1,1,9,9,2,1,9,1,2,1,2,1,9,9,2,1,1,2,2,1,9,1,1,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,2,1,1,9,1,1,2,1,2,1,2,2,1,9,9,1,9,1,1,1,1,1,2,2,1,1,1,9,9,9,9,9,2,1,1,1,2,9,9,1,1,1,1,1,9,2,2,1,1,2,9,2,1,1,1,1,1,9,1,2,2,2,1,2,2,9,1,1,1,2,9,2,1,1,9,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,9,2,2,9,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,9,2,1,1,2,2,2,1,1,1,1,9,2,2,1,1,1
1260,ST. JOHN'S WEST,Newfoundland and Labrador,1952 - 1987,24,1958.03.31,2005,8fd36d5e-2e37-4c18-b543-e3b31dc856df,"BROWNE, William J.",15953,0.6013,Progressive Conservative Party,Barrister,,0,3,,1,,,,,,,,,,,2,2,2,1,2,1,2,9,1,9,2,2,1,2,2,2,2,2,9,1,2,2,2,1,9,9,9,1,2,2,2,9,2,2,1,1,9,9,9,9,2,1,1,9,9,9,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,9,2,1,1,9,2,2,1,2,2,2,2,2,1,9,2,1,9,9,2,1,2,2,2,2,1,9,1,2,2,1,9,9,2,1,9,2,2,2,2,1,9,1,2,9,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,9,9,1,1,1,2,1,2,1,2,1,1,9,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,9,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,9,1,1,9,1,2,1,2,9,2,1,2,2,2,9,2,9,2,1,1,1,1,2,9,9,9,9,9,9,9,1,2,2,2,2,2,1,2,2,2,9,2,2,1,1,9,2,1,1,2,1,9,9,9
187,DURHAM,Ontario,1903 - 1966,24,1958.03.31,2006,8ffe8c69-9d86-4c3d-b7fe-ee8299cb5571,"VIVIAN, Percy",9732,0.5596,Progressive Conservative Party,"Physician, professor of medicine",,0,2,,,,,,,,,,,,,2,9,2,1,2,1,2,1,1,9,9,2,1,2,2,9,2,9,1,9,2,2,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,1,2,2,1,1,2,9,1,2,2,9,9,2,2,2,2,9,9,9,1,9,9,9,9,9,9,2,9,9,1,9,2,9,2,1,1,2,9,1,2,9,1,9,2,9,9,9,9,2,2,2,9,9,2,9,9,9,9,1,2,2,2,2,1,9,9,2,2,1,2,9,9,9,9,2,2,9,9,9,9,1,2,1,2,1,9,9,9,9,9,9,9,9,9,2,2,1,2,1,2,9,1,9,2,1,2,1,2,1,9,9,9,9,2,9,9,1,9,2,1,9,2,1,2,2,2,2,9,2,9,2,9,2,2,9,9,2,9,2,1,1,2,2,2,9,2,2,2,2,2,9,9,1,1,9,9,9,9,2,9,9,9,9,9,2,9,2,9,9,9,9,9,1,2,9,9,9,2,1,2,1,9,2,2,2,9,9,9,2,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9
296,HUMBOLDT--MELFORT,Saskatchewan,1952 - 1961,24,1958.03.31,2022,912ed007-7743-4bfd-a6da-737b8746c0c9,"RAPP, Reynold R.",9975,0.4964,Progressive Conservative Party,Farmer,,0,1,,,,,,,,,Russia,,,,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,9,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,9,9,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,1
1262,SAINT-MAURICE--LAFLECHE,Quebec,1947 - 1966,24,1958.03.31,2047,92d1fae2-9797-4819-9531-0f2ff86a96c6,"RICHARD, Joseph-Adolphe",18556,0.5329,Liberal Party of Canada,Contractor,,1,4,,,,,,,,,,,,,9,1,9,9,1,9,9,2,9,1,1,1,2,1,1,9,9,9,9,9,1,1,9,9,1,1,9,9,9,9,1,9,9,9,9,2,9,9,9,1,1,9,9,9,1,1,9,1,2,9,1,2,1,1,1,1,9,9,9,9,9,2,1,2,9,1,2,9,9,9,2,2,1,1,1,1,2,9,9,9,9,1,1,2,9,9,9,9,9,2,1,1,9,1,1,9,9,1,1,2,1,2,9,9,2,1,1,1,2,1,1,9,1,1,9,9,9,1,2,2,1,9,9,1,2,9,9,9,9,9,9,9,9,9,9,1,1,1,9,2,2,1,1,9,9,9,9,1,1,9,9,1,9,2,9,9,9,2,1,9,9,1,1,9,9,9,9,9,2,9,1,2,9,2,9,9,1,2,9,2,1,1,9,1,1,9,1,1,9,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,1,1,1,2,2,1,9,2,9,9,1,9,1,9,9,2,2,9,9,9
608,RICHELIEU--VERCHERES,Quebec,1933 - 1966,24,1958.03.31,2053,93651988-2631-417c-96e4-174904755eb1,"CARDIN, Louis-Joseph-Lucien",13497,0.5509,Liberal Party of Canada,Lawyer,,1,4,,,,,,,,,United States,,,,2,1,9,9,1,9,9,2,1,9,1,1,2,1,1,2,1,2,2,1,1,1,9,9,9,9,9,9,9,1,1,9,9,9,9,9,1,2,2,1,1,9,9,9,9,9,9,9,9,9,1,2,1,1,1,9,9,9,9,2,1,9,1,2,1,9,9,9,1,9,9,9,9,1,9,1,2,1,9,9,2,1,1,2,1,2,1,1,1,2,1,1,9,1,1,1,2,1,1,2,1,2,9,9,2,1,1,1,9,9,9,9,9,1,2,1,9,9,9,2,1,1,1,1,2,1,9,9,9,9,9,2,1,1,1,1,1,1,1,2,9,1,1,9,9,2,2,9,9,9,1,9,1,2,9,1,1,2,1,2,1,9,9,9,9,9,1,9,2,2,1,2,2,9,9,9,1,2,1,9,9,1,1,1,1,1,1,1,9,9,2,2,1,1,1,2,1,2,9,2,1,1,9,2,9,9,9,2,2,2,2,1,9,9,9,9,9,9,9,1,1,9,2,1,1,1,9,9,9,9,2,2,9,1,9,1,9,9,2,2,9,9,9
